gene_id	hk_status	n_tissues_expressed	mean_nTPM_across_expressed_tissues	median_nTPM_across_expressed_tissues	variance_log10_nTPM_plus1	sd_log10_nTPM_plus1	gene_length_bp	log10_gene_length_bp	fixed_breadth_group
ENSG00000103942	non-HK	35	18.1828571428571	6.2	0.210190315271911	0.458465173455859	151490	5.18038396558976	broad non-HK fixed
ENSG00000103966	non-HK	36	8.91666666666667	8.8	0.0681006929932607	0.260961094788592	76661	4.88457448008464	broad non-HK fixed
ENSG00000103978	HK	36	26.5944444444444	24.1	0.0228076239034557	0.151021931862414	63682	4.80401669441749	HK
ENSG00000103994	non-HK	36	22.3916666666667	11.55	0.0894468439195484	0.29907665224746	78319	4.89386713363095	broad non-HK fixed
ENSG00000103995	non-HK	27	2.20740740740741	2.1	0.0148219929349595	0.12174560745653	98219	4.99219550812288	intermediate non-HK fixed
ENSG00000104043	non-HK	3	2.6	2	0.0219150725505014	0.148037402539025	324580	5.5113217559177	restricted non-HK fixed
ENSG00000104044	non-HK	10	2.88	2.25	0.0133177188584536	0.11540242137171	344791	5.53755592101187	intermediate non-HK fixed
ENSG00000104047	non-HK	36	10.6416666666667	9.1	0.0246832202094768	0.157108943760299	35202	4.54656733859998	broad non-HK fixed
ENSG00000104055	non-HK	5	13.26	7.5	0.116297813584418	0.341024652458467	34339	4.53578764374262	restricted non-HK fixed
ENSG00000104059	non-HK	16	6.1875	3.3	0.130190145336944	0.360818715336308	450852	5.65403400056542	intermediate non-HK fixed
ENSG00000104064	non-HK	36	6.33333333333333	6.35	0.0154989238629068	0.124494674034301	80052	4.90337218670021	broad non-HK fixed
ENSG00000104067	non-HK	36	28.3805555555556	28.2	0.028777993665304	0.169640778309061	269549	5.43063772497828	broad non-HK fixed
ENSG00000104081	non-HK	32	6.615625	5.05	0.0770636252651286	0.277603359607064	21040	4.3230457354817	broad non-HK fixed
ENSG00000104093	non-HK	33	2.84242424242424	2.2	0.0261532892672219	0.161719786257656	175271	5.24371006451449	broad non-HK fixed
ENSG00000104112	non-HK	15	42.3533333333333	37.2	0.403808493974378	0.635459277982766	39535	4.59698174313352	intermediate non-HK fixed
ENSG00000104129	non-HK	36	9.24166666666667	9.15	0.0103806018345427	0.101885238550747	42338	4.62673033857997	broad non-HK fixed
ENSG00000104131	HK	36	34.0166666666667	30	0.0235269711129556	0.15338504201178	25932	4.41383601293087	HK
ENSG00000104133	HK	36	11.4972222222222	10.95	0.00941915195183706	0.0970523155408312	108871	5.0369122120126	HK
ENSG00000104140	non-HK	20	30.84	3.5	0.431193222790031	0.656653045976359	2021	3.3055663135153	intermediate non-HK fixed
ENSG00000104142	non-HK	36	8.82222222222222	8.95	0.00922020717918864	0.0960219098913818	9561	3.9805033181934	broad non-HK fixed
ENSG00000104147	non-HK	11	3.93636363636364	1.7	0.0958530709686383	0.309601471199086	23328	4.36787750663788	intermediate non-HK fixed
ENSG00000104154	non-HK	34	2.46176470588235	1.95	0.0226248771807087	0.15041568129922	43224	4.63572495453114	broad non-HK fixed
ENSG00000104164	non-HK	36	17.6388888888889	18.25	0.00665034507532008	0.0815496479165918	28732	4.45836585776126	broad non-HK fixed
ENSG00000104177	non-HK	35	10.9314285714286	7.6	0.147100572795108	0.38353692494349	43722	4.64070001990844	broad non-HK fixed
ENSG00000104205	non-HK	36	6.23055555555556	4.8	0.0392741924308935	0.198177174343801	149539	5.17475447209818	broad non-HK fixed
ENSG00000104213	non-HK	33	11.8090909090909	8.1	0.187813834206404	0.433374934907874	67639	4.83019717820287	broad non-HK fixed
ENSG00000104218	non-HK	27	1.63703703703704	1.3	0.0170445484061683	0.130554771671388	134398	5.12839280595422	intermediate non-HK fixed
ENSG00000104219	non-HK	36	9.01111111111111	7.15	0.0546729749135322	0.233822528669785	68826	4.8377525301464	broad non-HK fixed
ENSG00000104221	HK	36	7.60833333333333	7.1	0.0116835366440594	0.108090409584104	6594	3.81914894280713	HK
ENSG00000104228	non-HK	36	7.35	5.9	0.0234546176957272	0.153149004879977	26404	4.42166972407955	broad non-HK fixed
ENSG00000104231	non-HK	36	21.4305555555556	20.85	0.0205627189355666	0.143397067388307	31591	4.4995633735344	broad non-HK fixed
ENSG00000104237	non-HK	3	74.5	2.4	1.10905681642939	1.05311766504479	362299	5.55906713531778	restricted non-HK fixed
ENSG00000104267	non-HK	33	68.0606060606061	20.6	0.373227821827346	0.610923744691059	17526	4.24368280735719	broad non-HK fixed
ENSG00000104290	non-HK	29	2.86206896551724	1.9	0.0374089491232942	0.193413932081673	80063	4.90343185930188	intermediate non-HK fixed
ENSG00000104299	non-HK	36	8.99166666666667	8.65	0.0148760088393289	0.121967244944407	122582	5.08842670285292	broad non-HK fixed
ENSG00000104312	non-HK	34	2.80588235294118	2.75	0.00826179328735498	0.0908944073491597	33282	4.52220941626248	broad non-HK fixed
ENSG00000104313	non-HK	13	2.56153846153846	2.2	0.0296055311395937	0.172062579137922	394594	5.59615047730061	intermediate non-HK fixed
ENSG00000104320	non-HK	36	9.11111111111111	9	0.00666418074718484	0.0816344335877014	78714	4.89605198244816	broad non-HK fixed
ENSG00000104321	non-HK	4	6.05	5.65	0.0141598651322548	0.118995231552591	70391	4.84751713499153	restricted non-HK fixed
ENSG00000104324	non-HK	36	32.0388888888889	26.2	0.0659283132804535	0.256765093578651	504921	5.70322343366728	broad non-HK fixed
ENSG00000104325	non-HK	36	8.01666666666667	6.15	0.0370898217835394	0.192587179696727	52304	4.71853490323629	broad non-HK fixed
ENSG00000104327	non-HK	11	40.6727272727273	11.5	0.233119391729621	0.482824390156112	36868	4.56664957881787	intermediate non-HK fixed
ENSG00000104331	HK	36	14.525	13.35	0.0169538027614272	0.130206769261153	35937	4.55554181963366	HK
ENSG00000104332	non-HK	36	26.3277777777778	14.5	0.227772022524178	0.477254672605914	47556	4.67720531838181	broad non-HK fixed
ENSG00000104341	non-HK	36	43.8472222222222	30.05	0.0592753022658153	0.243465197237337	77957	4.89185511791974	broad non-HK fixed
ENSG00000104343	non-HK	36	5.20833333333333	4.8	0.0110921738266037	0.105319389604211	98814	4.99481847993185	broad non-HK fixed
ENSG00000104356	non-HK	35	1.58571428571429	1.5	0.00457341690650863	0.0676270427159773	42543	4.62882811174224	broad non-HK fixed
ENSG00000104361	non-HK	36	12.0305555555556	10.9	0.0624045197573233	0.249808966527071	104568	5.01939880164736	broad non-HK fixed
ENSG00000104365	non-HK	36	9.43333333333333	10.2	0.0159163048215723	0.126159838385963	61159	4.78646037572602	broad non-HK fixed
ENSG00000104368	non-HK	36	19.8305555555556	15.25	0.122881673133535	0.350544823287315	32992	4.51840864360342	broad non-HK fixed
ENSG00000104369	non-HK	21	10.652380952381	2.4	0.175741979471561	0.419215910327317	86893	4.93898479159456	intermediate non-HK fixed
ENSG00000104371	non-HK	5	1.56	1.3	0.010486031519517	0.102401325770309	3167	3.50064806337191	restricted non-HK fixed
ENSG00000104375	non-HK	36	9.56388888888889	9.3	0.0470795356197351	0.216978191576331	571600	5.75709222011893	broad non-HK fixed
ENSG00000104381	non-HK	36	7.28888888888889	2.3	0.172203916529012	0.414974597450268	197395	5.29533614782748	broad non-HK fixed
ENSG00000104388	HK	36	51.1944444444444	48.05	0.0166091117092983	0.128876342706093	106709	5.02820105002898	HK
ENSG00000104408	HK	36	139.127777777778	130.05	0.0312850554301114	0.176875819235167	280710	5.44825788419647	HK
ENSG00000104412	HK	36	9.42777777777778	7.8	0.0229987069395076	0.151653245726913	45596	4.65892674498628	HK
ENSG00000104413	non-HK	17	16.6882352941176	8.6	0.130047738551625	0.36062132292978	66480	4.82269101077605	intermediate non-HK fixed
ENSG00000104415	non-HK	22	5.04090909090909	3.8	0.0659548819137915	0.256816825604927	40652	4.60908191690664	intermediate non-HK fixed
ENSG00000104419	non-HK	36	149.647222222222	127.4	0.0933875111874811	0.305593702794218	64848	4.81189658639762	broad non-HK fixed
ENSG00000104427	non-HK	35	6.44857142857143	6.5	0.0279319333657421	0.167128493578271	53716	4.73010366515442	broad non-HK fixed
ENSG00000104432	non-HK	17	1.75882352941176	1.5	0.00993776340040674	0.0996883313151883	129781	5.11321111619975	intermediate non-HK fixed
ENSG00000104435	non-HK	27	89.2148148148148	6.4	0.73291863855576	0.856106674752487	55043	4.74070209615659	intermediate non-HK fixed
ENSG00000104442	HK	36	12.2305555555556	11	0.0173255299830701	0.131626479034691	31762	4.50190784141301	HK
ENSG00000104447	non-HK	36	5.23055555555556	3.75	0.0642473309410865	0.253470572140212	401178	5.60333710894316	broad non-HK fixed
ENSG00000104450	non-HK	34	3.12941176470588	2.6	0.022167770968745	0.148888451428393	101373	5.00592229905613	broad non-HK fixed
ENSG00000104472	non-HK	36	11.2416666666667	11	0.019872808817421	0.140970950260758	5844	3.76671020726226	broad non-HK fixed
ENSG00000104490	non-HK	36	16.575	11.55	0.107432356651698	0.327768754843561	438366	5.64183686257257	broad non-HK fixed
ENSG00000104497	non-HK	36	5.06111111111111	4.55	0.0138551377849445	0.117707849291984	43286	4.63634745510883	broad non-HK fixed
ENSG00000104499	non-HK	1	2.5	2.5	0	0	82260	4.91518870517316	restricted non-HK fixed
ENSG00000104517	non-HK	36	24.7055555555556	24.1	0.016408765876382	0.128096705173794	162273	5.21024626519607	broad non-HK fixed
ENSG00000104518	non-HK	35	32.3914285714286	35.2	0.11684195008169	0.341821517874007	9856	3.99370069482035	broad non-HK fixed
ENSG00000104522	HK	36	38.6944444444444	31.25	0.0569690036300324	0.238681804145252	5432	3.73495976127245	HK
ENSG00000104524	non-HK	35	6.45428571428571	5.1	0.0305400436002935	0.174757098855221	6564	3.81716857238106	broad non-HK fixed
ENSG00000104529	HK	36	425.094444444444	439.15	0.0687040416253754	0.262114558209527	19845	4.29765110324318	HK
ENSG00000104537	non-HK	10	9.6	4.9	0.122133236523752	0.34947565941529	56621	4.75297753529837	intermediate non-HK fixed
ENSG00000104549	non-HK	36	20.7888888888889	15.8	0.0973508964932362	0.31201105187675	23821	4.37695998911007	broad non-HK fixed
ENSG00000104611	non-HK	34	6.54411764705882	4.85	0.109114088210718	0.330324216809362	83003	4.91909378948331	broad non-HK fixed
ENSG00000104613	HK	36	27.5916666666667	25.35	0.0139307012878203	0.118028391871703	35944	4.55562640558497	HK
ENSG00000104626	non-HK	36	3.7	3.4	0.0120602419148701	0.109819132735922	114600	5.05918461763137	broad non-HK fixed
ENSG00000104635	non-HK	36	46.8805555555556	21.2	0.172387319621451	0.415195519751178	67403	4.82867922672005	broad non-HK fixed
ENSG00000104643	non-HK	36	4.69444444444444	3.3	0.026763689393372	0.163596116681821	43624	4.63972548467876	broad non-HK fixed
ENSG00000104660	non-HK	36	20.8944444444444	18.75	0.0154890838089633	0.124455147780087	81801	4.91275861286237	broad non-HK fixed
ENSG00000104671	HK	36	39.2	32.4	0.0226204110410707	0.150400834575712	27321	4.43649659129551	HK
ENSG00000104679	HK	36	30.4861111111111	26.3	0.0210347649295228	0.145033668261969	26160	4.41763773965223	HK
ENSG00000104687	non-HK	36	19.5388888888889	16.8	0.0262543404054117	0.162031911688444	49912	4.69820497262231	broad non-HK fixed
ENSG00000104689	non-HK	26	3.65	2.9	0.0251708355094518	0.15865319255991	34670	4.5399538416564	intermediate non-HK fixed
ENSG00000104691	non-HK	36	6.41388888888889	4.95	0.0567607183784506	0.238245080491603	37879	4.57839850517246	broad non-HK fixed
ENSG00000104695	HK	36	94.7472222222222	73.3	0.039591711017372	0.198976659478875	40219	4.60443126815329	HK
ENSG00000104714	non-HK	36	10.4944444444444	10.25	0.0112273663875099	0.1059592675867	123361	5.09117788123802	broad non-HK fixed
ENSG00000104722	non-HK	23	52.5521739130435	8.2	0.528858256716084	0.727226413654017	5341	3.72762257796914	intermediate non-HK fixed
ENSG00000104723	non-HK	36	19.2027777777778	16.05	0.089219917266295	0.298697032570287	349435	5.54336640249464	broad non-HK fixed
ENSG00000104728	non-HK	36	13.05	12.75	0.0529065217550218	0.230014177291361	135311	5.13133310365686	broad non-HK fixed
ENSG00000104731	non-HK	36	11.4027777777778	11	0.00600425164557941	0.0774871063182734	69514	4.84207227956051	broad non-HK fixed
ENSG00000104738	non-HK	36	7.65	5.9	0.0359548558489827	0.189617657007418	17981	4.25481384103487	broad non-HK fixed
ENSG00000104755	non-HK	1	22.6	22.6	0	0	94493	4.9753996373561	restricted non-HK fixed
ENSG00000104756	HK	36	12.6333333333333	12	0.0429090392752942	0.207144971638933	30630	4.48614699680657	HK
ENSG00000104760	non-HK	9	489.844444444444	3.2	1.45600895174348	1.20665195965675	46851	4.67071886501776	intermediate non-HK fixed
ENSG00000104763	non-HK	36	61.9833333333333	52.55	0.0460642702627129	0.214625884419175	29007	4.46250281495166	broad non-HK fixed
ENSG00000104765	HK	36	49.5916666666667	46	0.0333489188547468	0.182616863555223	122600	5.0884904701824	HK
ENSG00000104774	non-HK	36	17.7944444444444	16.75	0.10242298612468	0.320035913804498	22932	4.36044193310264	broad non-HK fixed
ENSG00000104783	non-HK	26	12.3153846153846	5.6	0.21136763984729	0.459747365242358	14505	4.16151773313868	intermediate non-HK fixed
ENSG00000104804	non-HK	1	29.4	29.4	0	0	17780	4.24993175663419	restricted non-HK fixed
ENSG00000104805	non-HK	36	119.891666666667	120.65	0.0469020130224301	0.21656872586417	23424	4.3696610593783	broad non-HK fixed
ENSG00000104808	non-HK	12	2.85	1.65	0.0528192385429053	0.229824364554556	11271	4.05196244978305	intermediate non-HK fixed
ENSG00000104812	non-HK	36	27.4194444444444	18.6	0.0681982721365771	0.261147988957559	25213	4.40162452381726	broad non-HK fixed
ENSG00000104814	non-HK	34	4.95294117647059	2.25	0.0975028801010075	0.312254511738433	31521	4.49859998697719	broad non-HK fixed
ENSG00000104818	non-HK	1	1.4	1.4	0	0	1349	3.1300119496719	restricted non-HK fixed
ENSG00000104823	HK	36	196.594444444444	129.15	0.0951103271705022	0.308399622520038	16458	4.21637705798817	HK
ENSG00000104824	non-HK	36	97.3166666666667	97.6	0.00751398464696855	0.0866832431728794	15978	4.20352241682258	broad non-HK fixed
ENSG00000104825	non-HK	35	13.52	11.2	0.0322529954887975	0.179591189897493	9194	3.96350449941429	broad non-HK fixed
ENSG00000104826	non-HK	12	340.516666666667	2.1	0.840041355137566	0.916537699790667	1112	3.04610478724604	intermediate non-HK fixed
ENSG00000104827	non-HK	1	2.5	2.5	0	0	1465	3.16583762469013	restricted non-HK fixed
ENSG00000104833	non-HK	26	193.911538461538	5.1	1.06910728213753	1.03397644177105	8530	3.93094903116752	intermediate non-HK fixed
ENSG00000104835	non-HK	36	10.6222222222222	9.95	0.0219988850236078	0.148320211109639	15503	4.19041574703329	broad non-HK fixed
ENSG00000104848	non-HK	1	26.9	26.9	0	0	5303	3.72452162711856	restricted non-HK fixed
ENSG00000104852	HK	36	91.3166666666667	91	0.0169201493892043	0.130077474564985	23450	4.3701428470511	HK
ENSG00000104853	HK	36	76.6888888888889	65	0.0214102661610555	0.146322473192109	38757	4.58835015295382	HK
ENSG00000104856	non-HK	35	9.56	9.4	0.0647648028295496	0.254489298064869	36732	4.56504457564496	broad non-HK fixed
ENSG00000104859	non-HK	36	11.9472222222222	12	0.0133500196046705	0.115542284920589	31912	4.50395402330178	broad non-HK fixed
ENSG00000104863	non-HK	36	15.9444444444444	7.25	0.1246322492301	0.353032929384923	4137	3.61668552089551	broad non-HK fixed
ENSG00000104866	HK	36	19.2444444444444	17.6	0.0207383801237801	0.144008264081545	56682	4.75344516573985	HK
ENSG00000104870	non-HK	36	122.866666666667	116.55	0.170143217782906	0.412484203070743	20112	4.30345526034188	broad non-HK fixed
ENSG00000104872	non-HK	36	35.0416666666667	35.25	0.0128177672096545	0.113215578475996	7247	3.86015826131828	broad non-HK fixed
ENSG00000104879	non-HK	34	1221.18823529412	4.1	0.798131644234806	0.893382137853005	16962	4.22947705887316	broad non-HK fixed
ENSG00000104880	non-HK	36	13.4361111111111	11.25	0.0355778397683651	0.18862088900322	123549	5.09183923459249	broad non-HK fixed
ENSG00000104881	non-HK	36	28.0222222222222	11.6	0.209838026666837	0.458080808009719	26716	4.4267714347927	broad non-HK fixed
ENSG00000104883	non-HK	36	5.79166666666667	4.65	0.0524726063973624	0.229068999206271	20581	4.31346647265824	broad non-HK fixed
ENSG00000104884	non-HK	36	5.52777777777778	5.2	0.0106999764191408	0.103440690345438	21146	4.32522822787085	broad non-HK fixed
ENSG00000104885	non-HK	36	11.4833333333333	9.45	0.0370680533457767	0.192530655600028	68646	4.83661523598589	broad non-HK fixed
ENSG00000104886	non-HK	36	53.3416666666667	47.3	0.0512450862389795	0.226373775510724	7621	3.88201196162666	broad non-HK fixed
ENSG00000104888	non-HK	28	59.5321428571429	2.15	0.63323217781493	0.795758869139974	13799	4.13984761464631	intermediate non-HK fixed
ENSG00000104889	non-HK	36	8.27222222222222	7.95	0.0107471840762127	0.103668626286899	7139	3.85363738195859	broad non-HK fixed
ENSG00000104892	non-HK	12	15.75	4.3	0.22805454478789	0.477550567780932	18104	4.25777454094667	intermediate non-HK fixed
ENSG00000104894	non-HK	35	17.9857142857143	7	0.175876646463727	0.419376497271517	8165	3.91195618907269	broad non-HK fixed
ENSG00000104897	HK	36	47.3	45.75	0.0392286702519278	0.19806228881826	11850	4.07371835034612	HK
ENSG00000104899	non-HK	11	2.95454545454545	2	0.0533171710708335	0.23090511269964	2765	3.44169513564072	intermediate non-HK fixed
ENSG00000104901	non-HK	1	352.3	352.3	0	0	13334	4.12496045078954	restricted non-HK fixed
ENSG00000104903	non-HK	35	6.67714285714286	5.3	0.0606547158849638	0.246281781471882	4129	3.6158448828747	broad non-HK fixed
ENSG00000104904	non-HK	36	200.302777777778	185.9	0.0367551081176852	0.191716217669985	3984	3.60031932975166	broad non-HK fixed
ENSG00000104907	non-HK	36	19.2611111111111	19.05	0.0119450033484182	0.109293199003498	12669	4.10274233614457	broad non-HK fixed
ENSG00000104915	non-HK	36	47.9777777777778	45.45	0.0240092254204027	0.154949105903851	6326	3.8011291875797	broad non-HK fixed
ENSG00000104918	non-HK	13	8.58461538461538	2	0.229106530920455	0.478650740018706	1407	3.14829409743475	intermediate non-HK fixed
ENSG00000104921	non-HK	5	9.46	2.3	0.268116041734534	0.517799229175299	13389	4.12674814156019	restricted non-HK fixed
ENSG00000104936	non-HK	36	31.3527777777778	16.45	0.137108376749707	0.370281483131019	12844	4.10870029689447	broad non-HK fixed
ENSG00000104938	non-HK	6	7.98333333333333	2.75	0.21518465471179	0.463880000336068	6454	3.80982896106789	intermediate non-HK fixed
ENSG00000104941	non-HK	2	15.45	15.45	0.414564418504082	0.643866770771782	19596	4.29216743078429	restricted non-HK fixed
ENSG00000104946	non-HK	36	34.4194444444444	32	0.0290518222543361	0.170445951123329	11251	4.0511911246857	broad non-HK fixed
ENSG00000104951	non-HK	12	3.96666666666667	1.7	0.0967273413356708	0.311010194906326	39886	4.60082048491771	intermediate non-HK fixed
ENSG00000104953	non-HK	19	2.16842105263158	1.7	0.0264091297339049	0.162508860478144	17642	4.24654781774182	intermediate non-HK fixed
ENSG00000104957	non-HK	36	27.7777777777778	28.75	0.0095726034585997	0.0978396824330481	31547	4.49895806578639	broad non-HK fixed
ENSG00000104960	non-HK	36	66.6638888888889	63	0.0241362898254571	0.155358584653237	10010	4.00043407747932	broad non-HK fixed
ENSG00000104964	HK	36	282.930555555556	245.4	0.0331986011013356	0.182204832815531	10199	4.00855759178425	HK
ENSG00000104967	non-HK	35	4.72285714285714	2.7	0.0826333240348703	0.287460125991189	40311	4.60542357188401	broad non-HK fixed
ENSG00000104969	HK	36	47.7444444444444	43.75	0.022560119728682	0.150200265408161	28680	4.45757914699576	HK
ENSG00000104972	non-HK	26	4.23076923076923	1.75	0.0892118318647756	0.298683497811271	21714	4.33673983349184	intermediate non-HK fixed
ENSG00000104973	HK	36	30.2416666666667	25.3	0.0259687808998935	0.161148319568941	22107	4.34452981124245	HK
ENSG00000104974	non-HK	4	4.45	1.75	0.147189029762946	0.383652225020195	8800	3.94448267215017	restricted non-HK fixed
ENSG00000104976	non-HK	36	21.5111111111111	19.25	0.047382321394859	0.217674806523077	2931	3.46701581843844	broad non-HK fixed
ENSG00000104979	HK	36	98.0611111111111	89.45	0.0191594968442258	0.138417834270826	4320	3.63548374681491	HK
ENSG00000104980	non-HK	36	23.3888888888889	21.3	0.033625294575724	0.183372011429564	17056	4.23187718734648	broad non-HK fixed
ENSG00000104983	non-HK	36	9.6	9.8	0.0263630974338728	0.162367168583654	25875	4.41288035846497	broad non-HK fixed
ENSG00000104998	non-HK	34	3.56176470588235	2.7	0.0363742565187912	0.190720362097997	21580	4.33405144034689	broad non-HK fixed
ENSG00000105011	non-HK	15	6.21333333333333	3.4	0.116261539143349	0.340971463825565	17111	4.23327539129394	intermediate non-HK fixed
ENSG00000105048	non-HK	32	542.259375	5.45	0.629504876404405	0.793413433466062	16654	4.22151856032228	broad non-HK fixed
ENSG00000105053	non-HK	36	24.1222222222222	19.45	0.0297871667352625	0.172589590460325	49820	4.69740372320049	broad non-HK fixed
ENSG00000105058	HK	36	54.5277777777778	53.45	0.0118628216091015	0.108916580964982	6669	3.82406071741865	HK
ENSG00000105063	HK	36	29.5861111111111	25.35	0.0303064805133327	0.174087565648247	29295	4.46679350234354	HK
ENSG00000105072	non-HK	36	4.55555555555556	3.75	0.0197663627613759	0.140592897265032	24976	4.39752288571834	broad non-HK fixed
ENSG00000105085	non-HK	36	4.54166666666667	3.65	0.0282481183193355	0.168071765384122	54156	4.73364657956777	broad non-HK fixed
ENSG00000105088	non-HK	36	34.1916666666667	12.8	0.2807254347897	0.529835290245658	82841	4.91824533275957	broad non-HK fixed
ENSG00000105122	non-HK	31	4.46451612903226	2.7	0.0761321470547293	0.275920544821746	12960	4.11260500153457	broad non-HK fixed
ENSG00000105127	non-HK	35	4.99142857142857	4.7	0.0315910367171007	0.177738675355424	26445	4.422343571355	broad non-HK fixed
ENSG00000105131	non-HK	12	18.5	2.75	0.35149705491031	0.592871870567587	6693	3.8256208250035	intermediate non-HK fixed
ENSG00000105135	non-HK	36	29.5166666666667	26.85	0.0226478108252865	0.150491896211346	10817	4.03410682970764	broad non-HK fixed
ENSG00000105136	non-HK	36	7.21666666666667	6.7	0.0130140169294151	0.114078994251418	8388	3.92365842179331	broad non-HK fixed
ENSG00000105137	non-HK	36	12.8888888888889	11.55	0.0977665665683135	0.31267645669016	7625	3.88223984801882	broad non-HK fixed
ENSG00000105141	non-HK	4	104.875	26.5	0.766714185207099	0.875622170349232	8814	3.9451730461739	restricted non-HK fixed
ENSG00000105143	non-HK	11	18.6818181818182	8.7	0.188955254549544	0.434689837182265	72958	4.86307292015494	intermediate non-HK fixed
ENSG00000105146	non-HK	24	3.39583333333333	1.45	0.0766067290400306	0.276779206299951	4543	3.65734273681463	intermediate non-HK fixed
ENSG00000105171	non-HK	36	7.89722222222222	7.85	0.00903210238555284	0.0950373736250789	10955	4.03961238189672	broad non-HK fixed
ENSG00000105173	non-HK	27	2.61851851851852	1.9	0.0336601013043006	0.183466894300581	12843	4.10866648255397	intermediate non-HK fixed
ENSG00000105176	non-HK	36	13.7138888888889	11.1	0.0304695430604122	0.174555272221758	92969	4.9683381595938	broad non-HK fixed
ENSG00000105185	HK	36	106.933333333333	104.25	0.0217117053404869	0.147348923784624	6266	3.79699039054569	HK
ENSG00000105186	non-HK	36	9.78888888888889	9.45	0.0125674355104398	0.112104573994284	79598	4.90090215567893	broad non-HK fixed
ENSG00000105193	HK	36	1370.48055555556	1349.05	0.0492649911250021	0.221957183089447	2996	3.47654180902743	HK
ENSG00000105197	non-HK	36	39.8361111111111	34.65	0.0310926943070942	0.176331206276978	13991	4.14584875659054	broad non-HK fixed
ENSG00000105202	HK	36	105.347222222222	104.5	0.0432191506007007	0.207892160989059	11988	4.07874673427361	HK
ENSG00000105204	non-HK	36	18.4055555555556	12.7	0.062538972717412	0.250077933287629	8852	3.94704140525522	broad non-HK fixed
ENSG00000105205	non-HK	4	3.9	2.55	0.0901329217526766	0.300221454517622	6775	3.83090929954644	restricted non-HK fixed
ENSG00000105219	non-HK	4	4.025	4.35	0.0438150069644536	0.209320345318972	4490	3.65224634100332	restricted non-HK fixed
ENSG00000105220	HK	36	100.55	83.15	0.0375560690671011	0.193793882945518	42934	4.63280135195491	HK
ENSG00000105221	HK	36	38.5666666666667	36.4	0.0259582443096426	0.161115624039516	55220	4.74209640230324	HK
ENSG00000105223	HK	36	178.338888888889	139.3	0.0463838080995121	0.215369004500444	41020	4.61299565603235	HK
ENSG00000105227	non-HK	35	4.77428571428571	3.9	0.0460849265193966	0.214674000566898	21307	4.32852230587734	broad non-HK fixed
ENSG00000105229	HK	36	11.4555555555556	10.55	0.0209443634537025	0.144721675825367	31692	4.50094964725455	HK
ENSG00000105245	non-HK	36	26.5472222222222	25.5	0.0549245642416394	0.234359903229284	25068	4.39911968602793	broad non-HK fixed
ENSG00000105246	non-HK	28	3.53928571428571	2.1	0.0623008102338686	0.249601302548421	8215	3.91460756777108	intermediate non-HK fixed
ENSG00000105248	HK	36	17.0027777777778	16.9	0.00761823297196313	0.0872824894922408	22012	4.34265950413912	HK
ENSG00000105251	non-HK	10	6.74	5.1	0.0596782385407844	0.244291298536776	11696	4.06803735961379	intermediate non-HK fixed
ENSG00000105254	HK	36	104.825	69.35	0.0653113468600095	0.255560847666479	11659	4.06666130230068	HK
ENSG00000105255	non-HK	11	15.5909090909091	15.4	0.139182716798272	0.373071999483038	19249	4.2844081725062	intermediate non-HK fixed
ENSG00000105258	HK	36	93.5194444444444	79	0.0365673122856782	0.191225814903946	1505	3.17753649992986	HK
ENSG00000105261	non-HK	1	3.6	3.6	0	0	2596	3.41430468812833	restricted non-HK fixed
ENSG00000105270	non-HK	36	52.3055555555556	29.1	0.272000716103994	0.521536878949124	18684	4.27146985861575	broad non-HK fixed
ENSG00000105278	non-HK	11	11.4090909090909	10.1	0.0534787085467086	0.23125464005444	65015	4.8130135668841	intermediate non-HK fixed
ENSG00000105281	non-HK	35	40.2171428571429	38.8	0.239436946256373	0.489322946791148	13735	4.13782866375658	broad non-HK fixed
ENSG00000105287	non-HK	36	16.4361111111111	17.5	0.0957129065632093	0.309375025758721	42853	4.63198123087624	broad non-HK fixed
ENSG00000105289	non-HK	19	10.2473684210526	5.7	0.103601668226201	0.3218721302415	42458	4.62795953270749	intermediate non-HK fixed
ENSG00000105290	non-HK	30	125.56	8.9	0.821119871814781	0.906156648607061	11905	4.0757293997409	broad non-HK fixed
ENSG00000105298	HK	36	15.7277777777778	15.6	0.0108554130092614	0.104189313316008	16171	4.20873687711441	HK
ENSG00000105321	HK	36	22.9333333333333	23.3	0.028674477315703	0.169335398885475	18076	4.25710233265916	HK
ENSG00000105323	HK	36	61.15	61.9	0.00910082520758613	0.0953982453066414	45292	4.65602149864246	HK
ENSG00000105325	HK	36	19.7944444444444	17.9	0.0209832617745305	0.1448560035847	32058	4.50593642456655	HK
ENSG00000105327	non-HK	35	4.39428571428571	3.8	0.0245838872377841	0.156792497389971	12198	4.08628862902168	broad non-HK fixed
ENSG00000105329	non-HK	35	29.08	24.5	0.0888777904797802	0.29812378382105	52375	4.71912403597435	broad non-HK fixed
ENSG00000105339	non-HK	36	18.4277777777778	15.55	0.0705433577782845	0.265599995817554	78531	4.8950411277174	broad non-HK fixed
ENSG00000105341	non-HK	36	30.3888888888889	25.85	0.0247841363072539	0.157429782148277	9400	3.9731278535997	broad non-HK fixed
ENSG00000105352	non-HK	9	5.35555555555556	1.4	0.163467663957878	0.404311345324217	8060	3.90633504180509	intermediate non-HK fixed
ENSG00000105355	non-HK	36	36.7555555555556	28.5	0.10425178073985	0.322880443414973	29379	4.46803700922575	broad non-HK fixed
