gene_id	gene_length_bp	log10_gene_length_bp	Tissue	nTPM	gene_name	description	expressed_ntpm_ge_1
ENSG00000184357	797	2.90145832139611	urinary bladder	0	H1-5	NA	FALSE
ENSG00000184357	797	2.90145832139611	vagina	0	H1-5	NA	FALSE
ENSG00000102055	798	2.90200289135073	adipose tissue	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	adrenal gland	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	amygdala	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	basal ganglia	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	blood vessel	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	breast	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	cerebellum	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	cerebral cortex	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	cervix	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	colon	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	endometrium	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	esophagus	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	fallopian tube	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	heart muscle	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	hippocampal formation	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	hypothalamus	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	kidney	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	liver	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	lung	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	midbrain	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	ovary	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	pancreas	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	pituitary gland	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	prostate	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	retina	0.3	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	salivary gland	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	skeletal muscle	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	skin	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	small intestine	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	spinal cord	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	spleen	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	stomach	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	testis	76.2	PPP1R2C	NA	TRUE
ENSG00000102055	798	2.90200289135073	thyroid gland	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	urinary bladder	0	PPP1R2C	NA	FALSE
ENSG00000102055	798	2.90200289135073	vagina	0	PPP1R2C	NA	FALSE
ENSG00000249222	799	2.90254677931399	adipose tissue	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	adrenal gland	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	amygdala	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	basal ganglia	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	blood vessel	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	breast	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	cerebellum	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	cerebral cortex	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	cervix	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	colon	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	endometrium	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	esophagus	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	fallopian tube	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	heart muscle	0.1	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	hippocampal formation	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	hypothalamus	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	kidney	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	liver	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	lung	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	midbrain	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	ovary	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	pancreas	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	pituitary gland	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	prostate	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	retina	0.5	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	salivary gland	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	skeletal muscle	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	skin	0.1	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	small intestine	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	spinal cord	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	spleen	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	stomach	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	testis	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	thyroid gland	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	urinary bladder	0	ATP5MGL	NA	FALSE
ENSG00000249222	799	2.90254677931399	vagina	0	ATP5MGL	NA	FALSE
ENSG00000186860	799	2.90254677931399	adipose tissue	0.4	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	adrenal gland	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	amygdala	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	basal ganglia	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	blood vessel	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	breast	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	cerebellum	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	cerebral cortex	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	cervix	0.2	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	colon	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	endometrium	0.1	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	esophagus	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	fallopian tube	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	heart muscle	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	hippocampal formation	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	hypothalamus	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	kidney	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	liver	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	lung	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	midbrain	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	ovary	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	pancreas	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	pituitary gland	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	prostate	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	retina	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	salivary gland	0.1	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	skeletal muscle	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	skin	21.9	KRTAP17-1	NA	TRUE
ENSG00000186860	799	2.90254677931399	small intestine	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	spinal cord	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	spleen	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	stomach	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	testis	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	thyroid gland	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	urinary bladder	0	KRTAP17-1	NA	FALSE
ENSG00000186860	799	2.90254677931399	vagina	0	KRTAP17-1	NA	FALSE
ENSG00000253506	799	2.90254677931399	adipose tissue	1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	adrenal gland	0.9	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	amygdala	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	basal ganglia	0.6	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	blood vessel	1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	breast	1.1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	cerebellum	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	cerebral cortex	0.5	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	cervix	1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	colon	0.9	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	endometrium	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	esophagus	1.1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	fallopian tube	0.6	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	heart muscle	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	hippocampal formation	0.6	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	hypothalamus	0.5	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	kidney	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	liver	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	lung	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	midbrain	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	ovary	2	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	pancreas	1.1	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	pituitary gland	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	prostate	0.9	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	retina	0	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	salivary gland	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	skeletal muscle	0.9	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	skin	1.4	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	small intestine	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	spinal cord	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	spleen	0.7	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	stomach	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	testis	59.5	NACA2	NA	TRUE
ENSG00000253506	799	2.90254677931399	thyroid gland	0.8	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	urinary bladder	0.6	NACA2	NA	FALSE
ENSG00000253506	799	2.90254677931399	vagina	1.1	NACA2	NA	TRUE
ENSG00000166329	805	2.90579588036787	adipose tissue	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	adrenal gland	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	amygdala	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	basal ganglia	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	blood vessel	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	breast	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	cerebellum	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	cerebral cortex	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	cervix	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	colon	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	endometrium	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	esophagus	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	fallopian tube	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	heart muscle	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	hippocampal formation	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	hypothalamus	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	kidney	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	liver	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	lung	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	midbrain	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	ovary	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	pancreas	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	pituitary gland	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	prostate	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	retina	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	salivary gland	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	skeletal muscle	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	skin	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	small intestine	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	spinal cord	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	spleen	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	stomach	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	testis	26.7	CCDC182	NA	TRUE
ENSG00000166329	805	2.90579588036787	thyroid gland	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	urinary bladder	0	CCDC182	NA	FALSE
ENSG00000166329	805	2.90579588036787	vagina	0	CCDC182	NA	FALSE
ENSG00000186971	807	2.90687353472207	adipose tissue	0.2	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	adrenal gland	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	amygdala	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	basal ganglia	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	blood vessel	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	breast	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	cerebellum	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	cerebral cortex	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	cervix	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	colon	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	endometrium	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	esophagus	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	fallopian tube	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	heart muscle	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	hippocampal formation	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	hypothalamus	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	kidney	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	liver	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	lung	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	midbrain	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	ovary	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	pancreas	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	pituitary gland	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	prostate	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	retina	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	salivary gland	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	skeletal muscle	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	skin	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	small intestine	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	spinal cord	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	spleen	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	stomach	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	testis	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	thyroid gland	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	urinary bladder	0	KRTAP13-4	NA	FALSE
ENSG00000186971	807	2.90687353472207	vagina	0	KRTAP13-4	NA	FALSE
ENSG00000139574	808	2.90741136077459	adipose tissue	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	adrenal gland	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	amygdala	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	basal ganglia	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	blood vessel	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	breast	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	cerebellum	0.9	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	cerebral cortex	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	cervix	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	colon	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	endometrium	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	esophagus	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	fallopian tube	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	heart muscle	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	hippocampal formation	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	hypothalamus	0.8	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	kidney	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	liver	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	lung	0.3	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	midbrain	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	ovary	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	pancreas	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	pituitary gland	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	prostate	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	retina	0.2	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	salivary gland	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	skeletal muscle	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	skin	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	small intestine	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	spinal cord	3.2	NPFF	NA	TRUE
ENSG00000139574	808	2.90741136077459	spleen	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	stomach	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	testis	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	thyroid gland	0	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	urinary bladder	0.1	NPFF	NA	FALSE
ENSG00000139574	808	2.90741136077459	vagina	0.1	NPFF	NA	FALSE
ENSG00000132446	809	2.90794852161227	adipose tissue	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	adrenal gland	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	amygdala	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	basal ganglia	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	blood vessel	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	breast	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	cerebellum	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	cerebral cortex	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	cervix	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	colon	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	endometrium	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	esophagus	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	fallopian tube	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	heart muscle	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	hippocampal formation	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	hypothalamus	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	kidney	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	liver	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	lung	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	midbrain	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	ovary	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	pancreas	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	pituitary gland	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	prostate	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	retina	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	salivary gland	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	skeletal muscle	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	skin	0.1	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	small intestine	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	spinal cord	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	spleen	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	stomach	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	testis	3.8	FTHL17	NA	TRUE
ENSG00000132446	809	2.90794852161227	thyroid gland	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	urinary bladder	0	FTHL17	NA	FALSE
ENSG00000132446	809	2.90794852161227	vagina	0	FTHL17	NA	FALSE
ENSG00000198443	812	2.90955602924118	adipose tissue	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	adrenal gland	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	amygdala	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	basal ganglia	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	blood vessel	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	breast	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	cerebellum	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	cerebral cortex	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	cervix	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	colon	0.2	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	endometrium	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	esophagus	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	fallopian tube	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	heart muscle	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	hippocampal formation	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	hypothalamus	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	kidney	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	liver	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	lung	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	midbrain	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	ovary	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	pancreas	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	pituitary gland	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	prostate	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	retina	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	salivary gland	0.2	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	skeletal muscle	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	skin	19	KRTAP4-1	NA	TRUE
ENSG00000198443	812	2.90955602924118	small intestine	0.1	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	spinal cord	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	spleen	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	stomach	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	testis	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	thyroid gland	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	urinary bladder	0	KRTAP4-1	NA	FALSE
ENSG00000198443	812	2.90955602924118	vagina	0	KRTAP4-1	NA	FALSE
ENSG00000283536	823	2.91539983521227	adipose tissue	0	ENSG00000283536	NA	FALSE
ENSG00000283536	823	2.91539983521227	adrenal gland	0	ENSG00000283536	NA	FALSE
ENSG00000283536	823	2.91539983521227	amygdala	0	ENSG00000283536	NA	FALSE
ENSG00000283536	823	2.91539983521227	basal ganglia	0	ENSG00000283536	NA	FALSE
ENSG00000283536	823	2.91539983521227	blood vessel	0	ENSG00000283536	NA	FALSE
ENSG00000283536	823	2.91539983521227	breast	0	ENSG00000283536	NA	FALSE
