species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	source_file
saccharomyces_cerevisiae	YGL165C		protein_coding	VII	191398	191976	579	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR110W	CLD1	protein_coding	VII	713709	715046	1338	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR089W	NNF2	protein_coding	VII	656960	659770	2811	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL158W	RCK1	protein_coding	VII	207033	208571	1539	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR262C	BUD32	protein_coding	VII	1016974	1017759	786	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL200C	EMP24	protein_coding	VII	122694	123305	612	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL117W		protein_coding	VII	288512	289309	798	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL186C	TPN1	protein_coding	VII	151037	152776	1740	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR010W	NMA2	protein_coding	VII	511545	512732	1188	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR198W	YPP1	protein_coding	VII	894693	897146	2454	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR137W		protein_coding	VII	762888	763262	375	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL058W	RAD6	protein_coding	VII	393986	394504	519	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL226W	MTC3	protein_coding	VII	73340	73711	372	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL055W	OLE1	protein_coding	VII	398628	400160	1533	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL184C	STR3	protein_coding	VII	154615	156012	1398	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL024W		protein_coding	VII	449788	450123	336	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL151W	NUT1	protein_coding	VII	217524	220922	3399	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR101W	PCP1	protein_coding	VII	693363	694403	1041	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL230C		protein_coding	VII	63772	64215	444	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR103W	NOP7	protein_coding	VII	695417	697234	1818	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR096W	TPC1	protein_coding	VII	676621	677565	945	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR112W	SHY1	protein_coding	VII	717358	718527	1170	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL013C	PDR1	protein_coding	VII	469092	472298	3207	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL076C	RPL7A	protein_coding	VII	364335	365996	1662	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR067C		protein_coding	VII	622372	624786	2415	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR094W	VAS1	protein_coding	VII	672186	675500	3315	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL226C-A	OST5	protein_coding	VII	72749	73158	410	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR045C		protein_coding	VII	583934	584296	363	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR175C	ERG1	protein_coding	VII	846933	848423	1491	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL008C	PMA1	protein_coding	VII	479910	482666	2757	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR115C		protein_coding	VII	720372	721151	780	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR108W	CLB1	protein_coding	VII	703636	705051	1416	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR218W	CRM1	protein_coding	VII	932541	935795	3255	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR205W	TDA10	protein_coding	VII	909213	910085	873	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL073W	HSF1	protein_coding	VII	368753	371254	2502	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL009C	LEU1	protein_coding	VII	476313	478652	2340	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL095C	VPS45	protein_coding	VII	328874	330607	1734	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL137W	SEC27	protein_coding	VII	249869	252738	2870	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL214W		protein_coding	VII	90010	90495	486	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR105W	VMA21	protein_coding	VII	698599	698832	234	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR001C	EFM5	protein_coding	VII	497133	498034	902	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL217C		protein_coding	VII	84839	85180	342	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL173C	XRN1	protein_coding	VII	175527	180113	4587	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL086W	MAD1	protein_coding	VII	347119	349368	2250	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR223C	HSV2	protein_coding	VII	940869	942215	1347	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR077C	PEX8	protein_coding	VII	637744	639513	1770	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL052W		protein_coding	VII	403437	403742	306	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR285C	ZUO1	protein_coding	VII	1061852	1063153	1302	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL080W	MPC1	protein_coding	VII	358636	359028	393	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL207W	SPT16	protein_coding	VII	98969	102076	3108	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR261C	APL6	protein_coding	VII	1014321	1016750	2430	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR226C		protein_coding	VII	946792	947001	210	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL140C		protein_coding	VII	241353	245012	3660	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL078C	DBP3	protein_coding	VII	360288	361859	1572	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL199C		protein_coding	VII	123572	124042	471	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR164W		protein_coding	VII	828625	828960	336	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR150C	CCM1	protein_coding	VII	790459	793053	2595	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL006W-A		protein_coding	VII	485423	485533	111	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR196C	FYV8	protein_coding	VII	889733	892186	2454	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL197W	MDS3	protein_coding	VII	124698	129161	4464	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR136W	LSB1	protein_coding	VII	762428	763153	726	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR153W		protein_coding	VII	796092	796745	654	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL159W		protein_coding	VII	202721	203833	1113	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR286C	BIO2	protein_coding	VII	1063813	1064940	1128	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL254W	FZF1	protein_coding	VII	22304	23203	900	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR023W	MTL1	protein_coding	VII	529264	530919	1656	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL063W	PUS2	protein_coding	VII	383654	384766	1113	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL154C	LYS5	protein_coding	VII	215278	216096	819	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL035C	MIG1	protein_coding	VII	431548	433062	1515	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR009C	SEC9	protein_coding	VII	509047	511002	1956	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR034W	RPL26B	protein_coding	VII	555812	556672	861	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL064C	MRH4	protein_coding	VII	381523	383208	1686	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR118W	RPS23A	protein_coding	VII	726974	727730	757	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR277C	CAB4	protein_coding	VII	1045644	1046561	918	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR232W	NAS6	protein_coding	VII	953960	954646	687	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR227W	DIE2	protein_coding	VII	947420	948997	1578	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL142C	GPI10	protein_coding	VII	236269	238119	1851	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL143C	MRF1	protein_coding	VII	234717	235958	1242	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR222W	PET54	protein_coding	VII	939923	940804	882	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL045W	RIM8	protein_coding	VII	414102	415730	1629	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL253W	HXK2	protein_coding	VII	23935	25395	1461	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR257C	MTM1	protein_coding	VII	1006205	1007305	1101	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL131C	SNT2	protein_coding	VII	261648	265859	4212	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR064W		protein_coding	VII	617621	617989	369	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR263C	SAY1	protein_coding	VII	1017967	1019241	1275	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL049C	TIF4632	protein_coding	VII	406860	409604	2745	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR296C-B		protein_coding	VII	1089746	1090228	483	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL202W	ARO8	protein_coding	VII	116059	117561	1503	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL258W-A		protein_coding	VII	9162	9395	234	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR133W	PEX4	protein_coding	VII	756896	757447	552	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR109C	CLB6	protein_coding	VII	705359	706501	1143	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR037C	ACB1	protein_coding	VII	559731	559994	264	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL077C	HNM1	protein_coding	VII	362225	363916	1692	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR111W		protein_coding	VII	715828	717030	1203	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR016W		protein_coding	VII	522261	522833	573	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR245C	SDA1	protein_coding	VII	979765	982068	2304	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR287C	IMA1	protein_coding	VII	1067222	1068991	1770	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL244W	RTF1	protein_coding	VII	41498	43174	1677	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL057C	GEP7	protein_coding	VII	394966	395829	864	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL187C	COX4	protein_coding	VII	149704	150171	468	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR180C	RNR4	protein_coding	VII	855264	856301	1038	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR116W	SPT6	protein_coding	VII	720409	724764	4356	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL181W	GTS1	protein_coding	VII	157906	159096	1191	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR202C	PCT1	protein_coding	VII	903474	904748	1275	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL127C	SOH1	protein_coding	VII	270392	270775	384	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR203W	YCH1	protein_coding	VII	905237	905683	447	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL150C	INO80	protein_coding	VII	221104	225573	4470	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR134W	CAF130	protein_coding	VII	757770	761138	3369	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR095C	RRP46	protein_coding	VII	675671	676342	672	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR214W	RPS0A	protein_coding	VII	920575	921788	1214	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR269W		protein_coding	VII	1026636	1026962	327	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR176W		protein_coding	VII	848720	849067	348	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL263W	COS12	protein_coding	VII	2790	3932	1143	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR057C	LST7	protein_coding	VII	604773	605501	729	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL074C		protein_coding	VII	368596	368922	327	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR007W	ECT1	protein_coding	VII	506969	507940	972	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR241C	YAP1802	protein_coding	VII	974875	976581	1707	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR127W		protein_coding	VII	746798	747736	939	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL219C	MDM34	protein_coding	VII	82878	84257	1380	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL061C	DUO1	protein_coding	VII	388968	389711	744	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR083C	GCD2	protein_coding	VII	644860	646815	1956	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL038C	OCH1	protein_coding	VII	425362	426804	1443	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL047W	ALG13	protein_coding	VII	411552	412160	609	+	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR244C	LSC2	protein_coding	VII	978036	979319	1284	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGR289C	MAL11	protein_coding	VII	1073963	1075813	1851	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
saccharomyces_cerevisiae	YGL089C	MF(ALPHA)2	protein_coding	VII	344791	345153	363	-	data/raw/ensembl_genomes/fungi/saccharomyces_cerevisiae/release-62/Saccharomyces_cerevisiae.R64-1-1.62.gtf.gz
